year,month,day,ofns_desc,count
2016,3,7,VEHICLE AND TRAFFIC LAWS,2
2016,3,8,ASSAULT 3 & RELATED OFFENSES,14
2016,3,8,BURGLARY,5
2016,3,8,CRIMINAL MISCHIEF & RELATED OF,20
2016,3,8,CRIMINAL TRESPASS,4
2016,3,8,DANGEROUS DRUGS,12
2016,3,8,DANGEROUS WEAPONS,8
2016,3,8,FELONY ASSAULT,8
2016,3,8,FORGERY,4
2016,3,8,FRAUDS,1
2016,3,8,GRAND LARCENY,15
2016,3,8,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,8,HARRASSMENT 2,23
2016,3,8,INTOXICATED & IMPAIRED DRIVING,1
2016,3,8,MISCELLANEOUS PENAL LAW,4
2016,3,8,OFF. AGNST PUB ORD SENSBLTY &,11
2016,3,8,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,8,OFFENSES INVOLVING FRAUD,2
2016,3,8,PETIT LARCENY,34
2016,3,8,POSSESSION OF STOLEN PROPERTY,2
2016,3,8,RAPE,3
2016,3,8,ROBBERY,10
2016,3,8,SEX CRIMES,16
2016,3,8,VEHICLE AND TRAFFIC LAWS,4
2016,3,9,ASSAULT 3 & RELATED OFFENSES,21
2016,3,9,BURGLAR'S TOOLS,1
2016,3,9,BURGLARY,5
2016,3,9,CRIMINAL MISCHIEF & RELATED OF,17
2016,3,9,CRIMINAL TRESPASS,4
2016,3,9,DANGEROUS DRUGS,13
2016,3,9,DANGEROUS WEAPONS,3
2016,3,9,FELONY ASSAULT,7
2016,3,9,FORGERY,2
2016,3,9,GRAND LARCENY,19
2016,3,9,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,9,HARRASSMENT 2,24
2016,3,9,MISCELLANEOUS PENAL LAW,4
2016,3,9,OFF. AGNST PUB ORD SENSBLTY &,16
2016,3,9,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,9,OFFENSES INVOLVING FRAUD,1
2016,3,9,PETIT LARCENY,22
2016,3,9,POSSESSION OF STOLEN PROPERTY,1
2016,3,9,RAPE,1
2016,3,9,ROBBERY,10
2016,3,9,SEX CRIMES,18
2016,3,9,THEFT OF SERVICES,1
2016,3,9,THEFT-FRAUD,1
2016,3,9,VEHICLE AND TRAFFIC LAWS,5
2016,3,10,ASSAULT 3 & RELATED OFFENSES,11
2016,3,10,BURGLARY,3
2016,3,10,CRIMINAL MISCHIEF & RELATED OF,21
2016,3,10,CRIMINAL TRESPASS,1
2016,3,10,DANGEROUS DRUGS,18
2016,3,10,DANGEROUS WEAPONS,9
2016,3,10,FELONY ASSAULT,5
2016,3,10,FORGERY,3
2016,3,10,GRAND LARCENY,12
2016,3,10,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,10,HARRASSMENT 2,26
2016,3,10,INTOXICATED & IMPAIRED DRIVING,1
2016,3,10,MISCELLANEOUS PENAL LAW,7
2016,3,10,OFF. AGNST PUB ORD SENSBLTY &,14
2016,3,10,OFFENSES AGAINST PUBLIC ADMINI,1
2016,3,10,OFFENSES INVOLVING FRAUD,2
2016,3,10,PETIT LARCENY,21
2016,3,10,RAPE,1
2016,3,10,ROBBERY,3
2016,3,10,SEX CRIMES,22
2016,3,10,THEFT-FRAUD,4
2016,3,10,VEHICLE AND TRAFFIC LAWS,1
2016,3,11,ASSAULT 3 & RELATED OFFENSES,22
2016,3,11,BURGLARY,8
2016,3,11,CRIMINAL MISCHIEF & RELATED OF,19
2016,3,11,DANGEROUS DRUGS,12
2016,3,11,DANGEROUS WEAPONS,9
2016,3,11,FELONY ASSAULT,9
2016,3,11,FORGERY,4
2016,3,11,FRAUDS,3
2016,3,11,GAMBLING,1
2016,3,11,GRAND LARCENY,15
2016,3,11,GRAND LARCENY OF MOTOR VEHICLE,4
2016,3,11,HARRASSMENT 2,34
2016,3,11,MISCELLANEOUS PENAL LAW,7
2016,3,11,OFF. AGNST PUB ORD SENSBLTY &,4
2016,3,11,OFFENSES AGAINST PUBLIC ADMINI,1
2016,3,11,OFFENSES INVOLVING FRAUD,2
2016,3,11,OTHER OFFENSES RELATED TO THEF,1
2016,3,11,PETIT LARCENY,21
2016,3,11,RAPE,3
2016,3,11,ROBBERY,5
2016,3,11,SEX CRIMES,20
2016,3,11,THEFT-FRAUD,2
2016,3,11,VEHICLE AND TRAFFIC LAWS,2
2016,3,12,ARSON,1
2016,3,12,ASSAULT 3 & RELATED OFFENSES,23
2016,3,12,BURGLARY,9
2016,3,12,CRIMINAL MISCHIEF & RELATED OF,24
2016,3,12,DANGEROUS DRUGS,15
2016,3,12,DANGEROUS WEAPONS,1
2016,3,12,FELONY ASSAULT,2
2016,3,12,FORGERY,6
2016,3,12,GRAND LARCENY,15
2016,3,12,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,12,HARRASSMENT 2,22
2016,3,12,INTOXICATED & IMPAIRED DRIVING,4
2016,3,12,KIDNAPPING & RELATED OFFENSES,1
2016,3,12,MISCELLANEOUS PENAL LAW,9
2016,3,12,OFF. AGNST PUB ORD SENSBLTY &,2
2016,3,12,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,12,OFFENSES INVOLVING FRAUD,1
2016,3,12,OTHER OFFENSES RELATED TO THEF,2
2016,3,12,PETIT LARCENY,21
2016,3,12,POSSESSION OF STOLEN PROPERTY,1
2016,3,12,RAPE,3
2016,3,12,ROBBERY,10
2016,3,12,SEX CRIMES,16
2016,3,12,THEFT-FRAUD,1
2016,3,12,VEHICLE AND TRAFFIC LAWS,1
2016,3,13,ARSON,1
2016,3,13,ASSAULT 3 & RELATED OFFENSES,22
2016,3,13,BURGLARY,3
2016,3,13,CRIMINAL MISCHIEF & RELATED OF,16
2016,3,13,CRIMINAL TRESPASS,1
2016,3,13,DANGEROUS DRUGS,5
2016,3,13,DANGEROUS WEAPONS,3
2016,3,13,FELONY ASSAULT,6
2016,3,13,GRAND LARCENY,5
2016,3,13,HARRASSMENT 2,21
2016,3,13,INTOXICATED & IMPAIRED DRIVING,3
2016,3,13,MISCELLANEOUS PENAL LAW,4
2016,3,13,OFF. AGNST PUB ORD SENSBLTY &,8
2016,3,13,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,13,OFFENSES INVOLVING FRAUD,1
2016,3,13,PETIT LARCENY,15
2016,3,13,RAPE,1
2016,3,13,ROBBERY,3
2016,3,13,SEX CRIMES,23
2016,3,13,THEFT-FRAUD,1
2016,3,13,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,13,VEHICLE AND TRAFFIC LAWS,5
2016,3,14,ASSAULT 3 & RELATED OFFENSES,12
2016,3,14,BURGLARY,4
2016,3,14,CRIMINAL MISCHIEF & RELATED OF,14
2016,3,14,CRIMINAL TRESPASS,1
2016,3,14,DANGEROUS DRUGS,1
2016,3,14,DANGEROUS WEAPONS,2
2016,3,14,FELONY ASSAULT,5
2016,3,14,FORGERY,2
2016,3,14,FRAUDS,1
2016,3,14,GRAND LARCENY,14
2016,3,14,HARRASSMENT 2,14
2016,3,14,INTOXICATED & IMPAIRED DRIVING,2
2016,3,14,MISCELLANEOUS PENAL LAW,8
2016,3,14,OFF. AGNST PUB ORD SENSBLTY &,6
2016,3,14,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,14,PETIT LARCENY,22
2016,3,14,POSSESSION OF STOLEN PROPERTY,1
2016,3,14,RAPE,1
2016,3,14,ROBBERY,4
2016,3,14,SEX CRIMES,17
2016,3,14,THEFT-FRAUD,2
2016,3,14,UNAUTHORIZED USE OF A VEHICLE,2
2016,3,14,VEHICLE AND TRAFFIC LAWS,3
2016,3,15,ADMINISTRATIVE CODE,1
2016,3,15,ASSAULT 3 & RELATED OFFENSES,12
2016,3,15,BURGLARY,4
2016,3,15,CRIMINAL MISCHIEF & RELATED OF,26
2016,3,15,DANGEROUS DRUGS,7
2016,3,15,DANGEROUS WEAPONS,5
2016,3,15,ENDAN WELFARE INCOMP,1
2016,3,15,FELONY ASSAULT,5
2016,3,15,FORGERY,7
2016,3,15,FRAUDS,3
2016,3,15,GRAND LARCENY,19
2016,3,15,GRAND LARCENY OF MOTOR VEHICLE,4
2016,3,15,HARRASSMENT 2,17
2016,3,15,MISCELLANEOUS PENAL LAW,4
2016,3,15,OFF. AGNST PUB ORD SENSBLTY &,6
2016,3,15,OFFENSES AGAINST PUBLIC ADMINI,4
2016,3,15,OTHER OFFENSES RELATED TO THEF,2
2016,3,15,PETIT LARCENY,18
2016,3,15,RAPE,4
2016,3,15,ROBBERY,2
2016,3,15,SEX CRIMES,21
2016,3,15,THEFT-FRAUD,2
2016,3,15,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,15,VEHICLE AND TRAFFIC LAWS,1
2016,3,16,ASSAULT 3 & RELATED OFFENSES,16
2016,3,16,BURGLARY,4
2016,3,16,CRIMINAL MISCHIEF & RELATED OF,11
2016,3,16,CRIMINAL TRESPASS,2
2016,3,16,DANGEROUS DRUGS,8
2016,3,16,DANGEROUS WEAPONS,4
2016,3,16,FELONY ASSAULT,2
2016,3,16,FORGERY,5
2016,3,16,GRAND LARCENY,13
2016,3,16,HARRASSMENT 2,22
2016,3,16,INTOXICATED & IMPAIRED DRIVING,4
2016,3,16,MISCELLANEOUS PENAL LAW,4
2016,3,16,OFF. AGNST PUB ORD SENSBLTY &,13
2016,3,16,OFFENSES AGAINST PUBLIC ADMINI,4
2016,3,16,OTHER OFFENSES RELATED TO THEF,1
2016,3,16,PETIT LARCENY,21
2016,3,16,POSSESSION OF STOLEN PROPERTY,1
2016,3,16,RAPE,3
2016,3,16,ROBBERY,4
2016,3,16,SEX CRIMES,13
2016,3,16,THEFT-FRAUD,1
2016,3,16,UNAUTHORIZED USE OF A VEHICLE,2
2016,3,16,VEHICLE AND TRAFFIC LAWS,3
2016,3,17,ASSAULT 3 & RELATED OFFENSES,15
2016,3,17,BURGLARY,6
2016,3,17,CRIMINAL MISCHIEF & RELATED OF,18
2016,3,17,CRIMINAL TRESPASS,1
2016,3,17,DANGEROUS DRUGS,7
2016,3,17,DANGEROUS WEAPONS,3
2016,3,17,DISORDERLY CONDUCT,1
2016,3,17,FELONY ASSAULT,5
2016,3,17,FORGERY,5
2016,3,17,FRAUDS,2
2016,3,17,GRAND LARCENY,13
2016,3,17,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,17,HARRASSMENT 2,15
2016,3,17,INTOXICATED & IMPAIRED DRIVING,2
2016,3,17,MISCELLANEOUS PENAL LAW,8
2016,3,17,NYS LAWS-UNCLASSIFIED FELONY,1
2016,3,17,OFF. AGNST PUB ORD SENSBLTY &,7
2016,3,17,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,17,OFFENSES INVOLVING FRAUD,1
2016,3,17,PETIT LARCENY,29
2016,3,17,RAPE,2
2016,3,17,ROBBERY,3
2016,3,17,SEX CRIMES,14
2016,3,17,THEFT OF SERVICES,1
2016,3,17,THEFT-FRAUD,1
2016,3,18,ASSAULT 3 & RELATED OFFENSES,15
2016,3,18,BURGLARY,6
2016,3,18,CRIMINAL MISCHIEF & RELATED OF,18
2016,3,18,CRIMINAL TRESPASS,1
2016,3,18,DANGEROUS DRUGS,13
2016,3,18,DANGEROUS WEAPONS,5
2016,3,18,FELONY ASSAULT,5
2016,3,18,FORGERY,2
2016,3,18,GAMBLING,1
2016,3,18,GRAND LARCENY,12
2016,3,18,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,18,HARRASSMENT 2,25
2016,3,18,INTOXICATED & IMPAIRED DRIVING,4
2016,3,18,MISCELLANEOUS PENAL LAW,7
2016,3,18,NYS LAWS-UNCLASSIFIED FELONY,1
2016,3,18,OFF. AGNST PUB ORD SENSBLTY &,6
2016,3,18,OFFENSES AGAINST PUBLIC ADMINI,3
2016,3,18,OFFENSES AGAINST THE PERSON,1
2016,3,18,OFFENSES RELATED TO CHILDREN,1
2016,3,18,PETIT LARCENY,30
2016,3,18,RAPE,6
2016,3,18,ROBBERY,2
2016,3,18,SEX CRIMES,18
2016,3,18,THEFT-FRAUD,2
2016,3,19,ASSAULT 3 & RELATED OFFENSES,19
2016,3,19,BURGLARY,6
2016,3,19,CRIMINAL MISCHIEF & RELATED OF,11
2016,3,19,CRIMINAL TRESPASS,1
2016,3,19,DANGEROUS DRUGS,8
2016,3,19,DANGEROUS WEAPONS,2
2016,3,19,FELONY ASSAULT,5
2016,3,19,FORGERY,3
2016,3,19,GRAND LARCENY,17
2016,3,19,GRAND LARCENY OF MOTOR VEHICLE,4
2016,3,19,HARRASSMENT 2,19
2016,3,19,INTOXICATED & IMPAIRED DRIVING,5
2016,3,19,KIDNAPPING & RELATED OFFENSES,1
2016,3,19,MISCELLANEOUS PENAL LAW,4
2016,3,19,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,3,19,OFF. AGNST PUB ORD SENSBLTY &,9
2016,3,19,OFFENSES INVOLVING FRAUD,1
2016,3,19,PETIT LARCENY,25
2016,3,19,POSSESSION OF STOLEN PROPERTY,1
2016,3,19,RAPE,3
2016,3,19,ROBBERY,4
2016,3,19,SEX CRIMES,13
2016,3,19,THEFT-FRAUD,2
2016,3,19,VEHICLE AND TRAFFIC LAWS,2
2016,3,20,ASSAULT 3 & RELATED OFFENSES,13
2016,3,20,BURGLARY,2
2016,3,20,CRIMINAL MISCHIEF & RELATED OF,12
2016,3,20,DANGEROUS DRUGS,5
2016,3,20,DANGEROUS WEAPONS,1
2016,3,20,FELONY ASSAULT,7
2016,3,20,FORGERY,1
2016,3,20,GRAND LARCENY,12
2016,3,20,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,20,HARRASSMENT 2,21
2016,3,20,INTOXICATED & IMPAIRED DRIVING,6
2016,3,20,MISCELLANEOUS PENAL LAW,1
2016,3,20,OFF. AGNST PUB ORD SENSBLTY &,7
2016,3,20,OFFENSES AGAINST PUBLIC ADMINI,5
2016,3,20,PETIT LARCENY,14
2016,3,20,POSSESSION OF STOLEN PROPERTY,1
2016,3,20,RAPE,1
2016,3,20,ROBBERY,4
2016,3,20,SEX CRIMES,12
2016,3,20,THEFT-FRAUD,1
2016,3,20,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,20,VEHICLE AND TRAFFIC LAWS,4
2016,3,21,ARSON,1
2016,3,21,ASSAULT 3 & RELATED OFFENSES,18
2016,3,21,BURGLARY,9
2016,3,21,CRIMINAL MISCHIEF & RELATED OF,10
2016,3,21,CRIMINAL TRESPASS,3
2016,3,21,DANGEROUS DRUGS,4
2016,3,21,DANGEROUS WEAPONS,2
2016,3,21,FELONY ASSAULT,8
2016,3,21,FORGERY,4
2016,3,21,FRAUDS,1
2016,3,21,GRAND LARCENY,17
2016,3,21,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,21,HARRASSMENT 2,23
2016,3,21,MISCELLANEOUS PENAL LAW,7
2016,3,21,OFF. AGNST PUB ORD SENSBLTY &,9
2016,3,21,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,21,OFFENSES AGAINST THE PERSON,1
2016,3,21,OFFENSES INVOLVING FRAUD,1
2016,3,21,OTHER OFFENSES RELATED TO THEF,3
2016,3,21,PETIT LARCENY,28
2016,3,21,RAPE,3
2016,3,21,ROBBERY,3
2016,3,21,SEX CRIMES,10
2016,3,21,THEFT-FRAUD,1
2016,3,21,VEHICLE AND TRAFFIC LAWS,1
2016,3,22,ASSAULT 3 & RELATED OFFENSES,12
2016,3,22,BURGLARY,2
2016,3,22,CRIMINAL MISCHIEF & RELATED OF,15
2016,3,22,CRIMINAL TRESPASS,1
2016,3,22,DANGEROUS DRUGS,9
2016,3,22,DANGEROUS WEAPONS,4
2016,3,22,FELONY ASSAULT,5
2016,3,22,FORGERY,1
2016,3,22,FRAUDS,1
2016,3,22,GRAND LARCENY,17
2016,3,22,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,22,HARRASSMENT 2,14
2016,3,22,MISCELLANEOUS PENAL LAW,5
2016,3,22,OFF. AGNST PUB ORD SENSBLTY &,5
2016,3,22,OFFENSES AGAINST PUBLIC ADMINI,5
2016,3,22,PETIT LARCENY,25
2016,3,22,RAPE,3
2016,3,22,ROBBERY,2
2016,3,22,SEX CRIMES,8
2016,3,22,UNAUTHORIZED USE OF A VEHICLE,2
2016,3,23,AGRICULTURE & MRKTS LAW-UNCLASSIFIED,1
2016,3,23,ARSON,1
2016,3,23,ASSAULT 3 & RELATED OFFENSES,19
2016,3,23,BURGLARY,5
2016,3,23,CRIMINAL MISCHIEF & RELATED OF,17
2016,3,23,CRIMINAL TRESPASS,1
2016,3,23,DANGEROUS DRUGS,10
2016,3,23,DANGEROUS WEAPONS,4
2016,3,23,FELONY ASSAULT,7
2016,3,23,FORGERY,3
2016,3,23,FRAUDS,4
2016,3,23,GAMBLING,1
2016,3,23,GRAND LARCENY,14
2016,3,23,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,23,HARRASSMENT 2,25
2016,3,23,MISCELLANEOUS PENAL LAW,7
2016,3,23,NYS LAWS-UNCLASSIFIED FELONY,1
2016,3,23,OFF. AGNST PUB ORD SENSBLTY &,6
2016,3,23,OFFENSES AGAINST PUBLIC ADMINI,1
2016,3,23,OFFENSES AGAINST THE PERSON,1
2016,3,23,PETIT LARCENY,27
2016,3,23,RAPE,2
2016,3,23,ROBBERY,6
2016,3,23,SEX CRIMES,11
2016,3,23,THEFT-FRAUD,1
2016,3,23,VEHICLE AND TRAFFIC LAWS,4
2016,3,24,ARSON,2
2016,3,24,ASSAULT 3 & RELATED OFFENSES,20
2016,3,24,BURGLARY,3
2016,3,24,CRIMINAL MISCHIEF & RELATED OF,16
2016,3,24,CRIMINAL TRESPASS,1
2016,3,24,DANGEROUS DRUGS,9
2016,3,24,DANGEROUS WEAPONS,9
2016,3,24,FELONY ASSAULT,7
2016,3,24,FORGERY,3
2016,3,24,FRAUDS,2
2016,3,24,GRAND LARCENY,14
2016,3,24,GRAND LARCENY OF MOTOR VEHICLE,3
2016,3,24,HARRASSMENT 2,19
2016,3,24,INTOXICATED & IMPAIRED DRIVING,3
2016,3,24,MISCELLANEOUS PENAL LAW,2
2016,3,24,MURDER & NON-NEGL. MANSLAUGHTER,1
2016,3,24,OFF. AGNST PUB ORD SENSBLTY &,7
2016,3,24,OFFENSES AGAINST PUBLIC ADMINI,4
2016,3,24,OTHER OFFENSES RELATED TO THEF,1
2016,3,24,PETIT LARCENY,28
2016,3,24,POSSESSION OF STOLEN PROPERTY,2
2016,3,24,RAPE,5
2016,3,24,ROBBERY,5
2016,3,24,SEX CRIMES,18
2016,3,24,THEFT-FRAUD,2
2016,3,24,VEHICLE AND TRAFFIC LAWS,1
2016,3,25,ASSAULT 3 & RELATED OFFENSES,14
2016,3,25,BURGLARY,2
2016,3,25,CRIMINAL MISCHIEF & RELATED OF,17
2016,3,25,CRIMINAL TRESPASS,1
2016,3,25,DANGEROUS DRUGS,5
2016,3,25,DANGEROUS WEAPONS,4
2016,3,25,FELONY ASSAULT,9
2016,3,25,FORGERY,4
2016,3,25,GRAND LARCENY,11
2016,3,25,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,25,HARRASSMENT 2,21
2016,3,25,INTOXICATED & IMPAIRED DRIVING,4
2016,3,25,MISCELLANEOUS PENAL LAW,6
2016,3,25,OFF. AGNST PUB ORD SENSBLTY &,14
2016,3,25,OFFENSES AGAINST THE PERSON,1
2016,3,25,OTHER OFFENSES RELATED TO THEF,2
2016,3,25,PETIT LARCENY,29
2016,3,25,POSSESSION OF STOLEN PROPERTY,2
2016,3,25,RAPE,6
2016,3,25,ROBBERY,6
2016,3,25,SEX CRIMES,17
2016,3,25,THEFT-FRAUD,3
2016,3,25,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,25,VEHICLE AND TRAFFIC LAWS,3
2016,3,26,ASSAULT 3 & RELATED OFFENSES,15
2016,3,26,BURGLARY,2
2016,3,26,CRIMINAL MISCHIEF & RELATED OF,14
2016,3,26,CRIMINAL TRESPASS,1
2016,3,26,DANGEROUS DRUGS,6
2016,3,26,DANGEROUS WEAPONS,4
2016,3,26,FELONY ASSAULT,8
2016,3,26,FORGERY,2
2016,3,26,FRAUDS,1
2016,3,26,GAMBLING,1
2016,3,26,GRAND LARCENY,16
2016,3,26,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,26,HARRASSMENT 2,20
2016,3,26,INTOXICATED & IMPAIRED DRIVING,2
2016,3,26,MISCELLANEOUS PENAL LAW,5
2016,3,26,OFF. AGNST PUB ORD SENSBLTY &,9
2016,3,26,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,26,OFFENSES INVOLVING FRAUD,1
2016,3,26,PETIT LARCENY,26
2016,3,26,RAPE,3
2016,3,26,ROBBERY,3
2016,3,26,SEX CRIMES,16
2016,3,26,THEFT-FRAUD,2
2016,3,26,VEHICLE AND TRAFFIC LAWS,1
2016,3,27,ASSAULT 3 & RELATED OFFENSES,23
2016,3,27,BURGLARY,2
2016,3,27,CRIMINAL MISCHIEF & RELATED OF,12
2016,3,27,CRIMINAL TRESPASS,1
2016,3,27,DANGEROUS DRUGS,3
2016,3,27,DANGEROUS WEAPONS,4
2016,3,27,FELONY ASSAULT,8
2016,3,27,FRAUDS,1
2016,3,27,GRAND LARCENY,10
2016,3,27,GRAND LARCENY OF MOTOR VEHICLE,1
2016,3,27,HARRASSMENT 2,23
2016,3,27,INTOXICATED & IMPAIRED DRIVING,2
2016,3,27,MISCELLANEOUS PENAL LAW,4
2016,3,27,OFF. AGNST PUB ORD SENSBLTY &,11
2016,3,27,OFFENSES AGAINST PUBLIC ADMINI,5
2016,3,27,PETIT LARCENY,12
2016,3,27,POSSESSION OF STOLEN PROPERTY,1
2016,3,27,RAPE,3
2016,3,27,ROBBERY,1
2016,3,27,SEX CRIMES,15
2016,3,27,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,27,VEHICLE AND TRAFFIC LAWS,1
2016,3,28,ASSAULT 3 & RELATED OFFENSES,17
2016,3,28,BURGLARY,7
2016,3,28,CRIMINAL MISCHIEF & RELATED OF,13
2016,3,28,CRIMINAL TRESPASS,3
2016,3,28,DANGEROUS DRUGS,3
2016,3,28,DANGEROUS WEAPONS,4
2016,3,28,FELONY ASSAULT,9
2016,3,28,GRAND LARCENY,25
2016,3,28,GRAND LARCENY OF MOTOR VEHICLE,3
2016,3,28,HARRASSMENT 2,26
2016,3,28,INTOXICATED & IMPAIRED DRIVING,1
2016,3,28,MISCELLANEOUS PENAL LAW,4
2016,3,28,NYS LAWS-UNCLASSIFIED FELONY,1
2016,3,28,OFF. AGNST PUB ORD SENSBLTY &,14
2016,3,28,OFFENSES AGAINST PUBLIC ADMINI,5
2016,3,28,PETIT LARCENY,16
2016,3,28,POSSESSION OF STOLEN PROPERTY,1
2016,3,28,RAPE,1
2016,3,28,ROBBERY,4
2016,3,28,SEX CRIMES,14
2016,3,28,THEFT-FRAUD,1
2016,3,28,UNAUTHORIZED USE OF A VEHICLE,1
2016,3,29,ASSAULT 3 & RELATED OFFENSES,19
2016,3,29,BURGLARY,4
2016,3,29,CRIMINAL MISCHIEF & RELATED OF,23
2016,3,29,CRIMINAL TRESPASS,1
2016,3,29,DANGEROUS DRUGS,7
2016,3,29,DANGEROUS WEAPONS,3
2016,3,29,FELONY ASSAULT,4
2016,3,29,FORGERY,2
2016,3,29,FRAUDS,1
2016,3,29,GRAND LARCENY,16
2016,3,29,GRAND LARCENY OF MOTOR VEHICLE,3
2016,3,29,HARRASSMENT 2,21
2016,3,29,INTOXICATED & IMPAIRED DRIVING,1
2016,3,29,MISCELLANEOUS PENAL LAW,6
2016,3,29,OFF. AGNST PUB ORD SENSBLTY &,7
2016,3,29,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,29,OFFENSES AGAINST THE PERSON,1
2016,3,29,OFFENSES INVOLVING FRAUD,1
2016,3,29,PETIT LARCENY,32
2016,3,29,POSSESSION OF STOLEN PROPERTY,2
2016,3,29,ROBBERY,2
2016,3,29,SEX CRIMES,22
2016,3,29,THEFT-FRAUD,1
2016,3,29,VEHICLE AND TRAFFIC LAWS,1
2016,3,30,ASSAULT 3 & RELATED OFFENSES,13
2016,3,30,BURGLARY,7
2016,3,30,CRIMINAL MISCHIEF & RELATED OF,10
2016,3,30,CRIMINAL TRESPASS,1
2016,3,30,DANGEROUS DRUGS,8
2016,3,30,DANGEROUS WEAPONS,3
2016,3,30,FELONY ASSAULT,8
2016,3,30,FORGERY,1
2016,3,30,FRAUDS,3
2016,3,30,GRAND LARCENY,12
2016,3,30,GRAND LARCENY OF MOTOR VEHICLE,2
2016,3,30,HARRASSMENT 2,24
2016,3,30,INTOXICATED & IMPAIRED DRIVING,1
2016,3,30,MISCELLANEOUS PENAL LAW,5
2016,3,30,NYS LAWS-UNCLASSIFIED FELONY,1
2016,3,30,OFF. AGNST PUB ORD SENSBLTY &,10
2016,3,30,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,30,PETIT LARCENY,24
2016,3,30,RAPE,3
2016,3,30,ROBBERY,7
2016,3,30,SEX CRIMES,8
2016,3,30,THEFT-FRAUD,5
2016,3,30,VEHICLE AND TRAFFIC LAWS,2
2016,3,31,ARSON,1
2016,3,31,ASSAULT 3 & RELATED OFFENSES,27
2016,3,31,BURGLARY,5
2016,3,31,CRIMINAL MISCHIEF & RELATED OF,12
2016,3,31,CRIMINAL TRESPASS,1
2016,3,31,DANGEROUS DRUGS,7
2016,3,31,DANGEROUS WEAPONS,3
2016,3,31,FELONY ASSAULT,7
2016,3,31,FORGERY,4
2016,3,31,GRAND LARCENY,11
2016,3,31,HARRASSMENT 2,25
2016,3,31,INTOXICATED & IMPAIRED DRIVING,1
2016,3,31,MISCELLANEOUS PENAL LAW,4
2016,3,31,OFF. AGNST PUB ORD SENSBLTY &,6
2016,3,31,OFFENSES AGAINST PUBLIC ADMINI,2
2016,3,31,PETIT LARCENY,20
2016,3,31,RAPE,3
2016,3,31,ROBBERY,3
2016,3,31,SEX CRIMES,16
2016,3,31,THEFT-FRAUD,3
2016,3,31,VEHICLE AND TRAFFIC LAWS,2
2016,4,1,ASSAULT 3 & RELATED OFFENSES,23
2016,4,1,BURGLARY,7
2016,4,1,CRIMINAL MISCHIEF & RELATED OF,29
2016,4,1,CRIMINAL TRESPASS,1
2016,4,1,DANGEROUS DRUGS,10
2016,4,1,DANGEROUS WEAPONS,7
2016,4,1,FELONY ASSAULT,8
2016,4,1,FORGERY,1
2016,4,1,FRAUDS,2
2016,4,1,GRAND LARCENY,21
2016,4,1,GRAND LARCENY OF MOTOR VEHICLE,3
2016,4,1,HARRASSMENT 2,35
2016,4,1,INTOXICATED & IMPAIRED DRIVING,1
2016,4,1,MISCELLANEOUS PENAL LAW,8
2016,4,1,NYS LAWS-UNCLASSIFIED FELONY,1
2016,4,1,OFF. AGNST PUB ORD SENSBLTY &,5
2016,4,1,OFFENSES AGAINST PUBLIC ADMINI,4
2016,4,1,OFFENSES AGAINST THE PERSON,1
2016,4,1,PETIT LARCENY,26
2016,4,1,POSSESSION OF STOLEN PROPERTY,1
2016,4,1,RAPE,12
2016,4,1,ROBBERY,3
2016,4,1,SEX CRIMES,24
2016,4,1,THEFT-FRAUD,2
2016,4,1,UNAUTHORIZED USE OF A VEHICLE,1
2016,4,1,VEHICLE AND TRAFFIC LAWS,4
2016,4,2,ALCOHOLIC BEVERAGE CONTROL LAW,1
2016,4,2,ASSAULT 3 & RELATED OFFENSES,29
2016,4,2,BURGLARY,3
2016,4,2,CRIMINAL MISCHIEF & RELATED OF,19
2016,4,2,DANGEROUS DRUGS,3
2016,4,2,DANGEROUS WEAPONS,8
2016,4,2,FELONY ASSAULT,6
2016,4,2,FORGERY,4
2016,4,2,FRAUDS,2
