year,month,day,metric,count
2017,12,12,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,74174
2017,12,12,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,12,12,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,12,12,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,74174
2017,12,12,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,79049
2017,12,12,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,12,12,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,12,12,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,79049
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),21
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,1
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),5019
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,10
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,83
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,3
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,13
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,330
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,4
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,111
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,14
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,23
2017,12,12,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",355
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,233
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,502
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),1038
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Emergency Prep & Response (DHS),151
2017,12,12,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,151
