year,month,day,metric,count
2017,12,29,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,228933
2017,12,29,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,12,29,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,12,29,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,228933
2017,12,29,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,205236
2017,12,29,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,12,29,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,12,29,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,205236
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),215
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,245
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),19322
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,39
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,114
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,5
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,10
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,194
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,58
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,255
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,114
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,10
2017,12,29,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",689
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,17
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,301
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),27818
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Deposit Insurance Fund,2773
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Federal Housing Admin: Note Sales,57
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::GSE Dividends,2898
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Medicare Premiums,314
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Minerals Management Svc/Collections,213
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Thrift Savings Plan Transfer,88
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,6343
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,55747
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,29,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),55747
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Commodity Credit Corporation programs,107
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Defense Vendor Payments (EFT),1294
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Education Department programs,780
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Energy Department programs,227
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Federal Employees Insurance Payments,241
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Fed. Highway Administration programs,211
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Federal Salaries (EFT),3645
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Food and Nutrition Service (misc),86
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::GSA programs,80
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Health and Human Services Grants (misc),472
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Housing and Urban Development programs,136
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Interest on Treasury Securities,-31
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::IRS Tax Refunds Business (EFT),0
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::IRS Tax Refunds Individual (EFT),3
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Justice Department programs,5
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Labor Dept. prgms (excl. unemployment),50
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicaid,1775
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicare and Other CMS Payments,1650
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicare Advantage - Part C&D Payments,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Marketplace Payments,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::NASA programs,0
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Postal Service Money Orders and Other,175
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Public Debt Cash Redemp. (Table III-B),954
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Social Security Benefits (EFT),-11
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Supple. Nutrition Assist. Program (SNAP),134
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Temporary Assistance for Needy Families (HHS),40
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Transportation Security Admin. (DHS),15
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Unemployment Insurance Benefits,80
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Veterans Affairs programs,558
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Deposit Insurance Fund,177
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Emergency Prep & Response (DHS),203
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Military Active Duty Pay (EFT),3570
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Military Retirement (EFT),4075
2017,12,29,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Supple. Security Income Benefits (EFT),4254
