year,month,day,metric,count
2017,11,28,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,174602
2017,11,28,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,11,28,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,11,28,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,174602
2017,11,28,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,179974
2017,11,28,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,11,28,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,11,28,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,179974
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),34
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,16
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),2707
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,18
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,83
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,7
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,15
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,420
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,40
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,188
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,170
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,3
2017,11,28,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",465
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,13
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,421
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),975
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Thrift Savings Plan Transfer,514
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,514
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,6088
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,11,28,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),6088
