year,month,day,metric,count
2017,12,7,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,108208
2017,12,7,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,12,7,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,12,7,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,108208
2017,12,7,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,122127
2017,12,7,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,12,7,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,12,7,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,122127
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),47
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,1
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),3055
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,26
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,72
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,4
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,13
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,220
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,5
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,49
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,0
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,21
2017,12,7,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,22
2017,12,7,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",296
