year,month,day,metric,count
2017,12,6,Operating Cash Balance::Type of account::Federal Reserve Account::Closing balance,122127
2017,12,6,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Closing balance,0
2017,12,6,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Closing balance,0
2017,12,6,Operating Cash Balance::Type of account::Total Operating Balance::Closing balance,122127
2017,12,6,Operating Cash Balance::Type of account::Federal Reserve Account::Opening balance,115894
2017,12,6,Operating Cash Balance::Type of account::Supplementary Financing Program Account::Opening balance,0
2017,12,6,Operating Cash Balance::Type of account::Short-Term Cash Investments (Table V)::Opening balance,0
2017,12,6,Operating Cash Balance::Type of account::Total Operating Balance::Opening balance,115894
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Agriculture Loan Repayments (misc),13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Air Transport Security Fees,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Cash FTD's Received (Table IV),11335
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Commodity Credit Corporation programs,13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Customs and Certain Excise Taxes,74
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Supplemental Security Income,4
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Deposits by States::Unemployment,13
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Education Department programs,183
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Energy Department programs,92
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Estate and Gift Taxes,76
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Federal Reserve Earnings,1126
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Foreign Military Sales Program,26
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Housing and Urban Development programs,18
2017,12,6,"Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Individual Income and Employment Taxes, Not Withheld",655
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Interest recd from cash investments,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Justice Department programs,16
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Postal Service,431
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Public Debt Cash Issues (Table III-B),1259
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Emergency Prep & Response (DHS),172
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Federal Housing Admin: Note Sales,347
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Other Deposits::Total Other Deposits,519
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Change in Balance of Uncollected Funds,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Transfers from Depositaries,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Federal Reserve Account::Total Federal Reserve Account,15851
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Short-Term Cash Investments::Transfers from Federal Reserve Account (Table V),0
2017,12,6,Deposits and Withdrawals of Operating Cash::Deposits::Total Deposits (excluding transfers),15851
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Commodity Credit Corporation programs,131
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Defense Vendor Payments (EFT),954
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Education Department programs,550
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Energy Department programs,112
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Federal Employees Insurance Payments,289
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Fed. Highway Administration programs,149
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Federal Salaries (EFT),88
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Food and Nutrition Service (misc),231
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::GSA programs,28
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Health and Human Services Grants (misc),347
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Housing and Urban Development programs,169
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Interest on Treasury Securities,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::IRS Tax Refunds Business (EFT),137
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::IRS Tax Refunds Individual (EFT),176
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Justice Department programs,66
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Labor Dept. prgms (excl. unemployment),24
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicaid,675
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicare and Other CMS Payments,1526
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Medicare Advantage - Part C&D Payments,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Marketplace Payments,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::NASA programs,242
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Postal Service Money Orders and Other,201
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Public Debt Cash Redemp. (Table III-B),782
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Social Security Benefits (EFT),43
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Supple. Nutrition Assist. Program (SNAP),234
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Temporary Assistance for Needy Families (HHS),36
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Transportation Security Admin. (DHS),2
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Unemployment Insurance Benefits,121
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Veterans Affairs programs,220
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Agency for Internat'l Development,321
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Agriculture,51
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Emergency Prep & Response (DHS),85
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Environmental Protection Agency,176
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::State Department,57
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Thrift Savings Plan Transfer,385
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Unclassified,1008
2017,12,6,"Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Other Withdrawals::Total, Other Withdrawals",2083
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Transfers to Depositaries,0
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Federal Reserve Account::Total Federal Reserve Account,9617
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Short-Term Cash Investments::Transfers to Federal Reserve Account (Table V),0
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Total Withdrawals (excluding transfers),9617
2017,12,6,Deposits and Withdrawals of Operating Cash::Withdrawals::Net Change in Operating Cash Balance,6234
2017,12,6,Public Debt Transactions::Issues::Marketable::Bills::Regular Series,0
2017,12,6,Public Debt Transactions::Issues::Marketable::Bills::Cash Management Series,0
2017,12,6,Public Debt Transactions::Issues::Marketable::Notes,0
2017,12,6,Public Debt Transactions::Issues::Marketable::Bonds,0
2017,12,6,Public Debt Transactions::Issues::Marketable::Inflation-Protected Securities Increment,-27
2017,12,6,Public Debt Transactions::Issues::Marketable::Federal Financing Bank,0
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::United States Savings Securities::Cash Issue Price,3
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::United States Savings Securities::Interest Increment,3
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::Government Account Series,356256
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::Hope Bonds,0
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::Domestic Series,0
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::Foreign Series,0
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::State and Local Series,524
2017,12,6,Public Debt Transactions::Issues::Nonmarketable::Other,731
2017,12,6,Public Debt Transactions::Issues::Total Issues,357491
2017,12,6,Public Debt Transactions::Redemptions::Marketable::Bills,0
2017,12,6,Public Debt Transactions::Redemptions::Marketable::Notes,0
2017,12,6,Public Debt Transactions::Redemptions::Marketable::Bonds,0
2017,12,6,Public Debt Transactions::Redemptions::Marketable::Federal Financing Bank,0
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::United States Savings Securities,50
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::Government Account Series,356890
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::Hope Bonds,0
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::Domestic Series,0
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::Foreign Series,0
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::State and Local Series,0
2017,12,6,Public Debt Transactions::Redemptions::Nonmarketable::Other,732
2017,12,6,Public Debt Transactions::Redemptions::Total Redemptions,357672
2017,12,6,Public Debt Transactions::Redemptions::Net Change in Public Debt Outstanding,-182
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Public Debt Issues (Table III-A),357491
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Premium on New Issues,0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Discount on New Issues::Bills (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Discount on New Issues::Bonds and Notes (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Federal Financing Bank (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Government Account Transactions (-),356256
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Hope Bonds (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Interest Increment on United States Savings Securities (-),3
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Inflation-Protected Securities Increment,-27
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Issues::Total Public Debt Cash Issues Deposited in Federal Reserve Account,1259
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Public Debt Redemptions (Table III-A),357672
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Premium on Debt Buyback Operation,0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Discount on Debt Buyback Operation (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Federal Financing Bank (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Government Account Transactions (-),356890
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Hope Bonds (-),0
2017,12,6,Adjustment of Public Debt Transactions to Cash Basis::Transactions::Public Debt Cash Redemptions::Total Public Debt Cash Redemptions Withdrawn from Federal Reserve Acct.,782
2017,12,6,Debt Subject to Limit::Balance Transactions::Debt Held by the Public::Closing balance,14913765
2017,12,6,Debt Subject to Limit::Balance Transactions::Intragovernmental Holdings::Closing balance,5632676
2017,12,6,Debt Subject to Limit::Balance Transactions::Total Public Debt Outstanding::Closing balance,20546442
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Other Debt::Closing balance,481
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Unamortized Discount::Closing balance,24336
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Federal Financing Bank::Closing balance,11457
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Hope Bonds::Closing balance,0
2017,12,6,Debt Subject to Limit::Balance Transactions::Plus: Other Debt Subject to Limit Guaranteed Debt of Government Agencies::Closing balance,0
2017,12,6,Debt Subject to Limit::Balance Transactions::Total Public Debt Subject to Limit::Closing balance,20510167
2017,12,6,Debt Subject to Limit::Balance Transactions::Statutory Debt Limit::Closing balance,*             *            *            *
2017,12,6,Debt Subject to Limit::Balance Transactions::Debt Held by the Public::Opening balance,14913710
2017,12,6,Debt Subject to Limit::Balance Transactions::Intragovernmental Holdings::Opening balance,5632914
2017,12,6,Debt Subject to Limit::Balance Transactions::Total Public Debt Outstanding::Opening balance,20546624
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Other Debt::Opening balance,481
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Unamortized Discount::Opening balance,24406
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Federal Financing Bank::Opening balance,11457
2017,12,6,Debt Subject to Limit::Balance Transactions::Less: Debt Not Subject to Limit::Hope Bonds::Opening balance,0
2017,12,6,Debt Subject to Limit::Balance Transactions::Plus: Other Debt Subject to Limit Guaranteed Debt of Government Agencies::Opening balance,0
2017,12,6,Debt Subject to Limit::Balance Transactions::Total Public Debt Subject to Limit::Opening balance,20510279
2017,12,6,Debt Subject to Limit::Balance Transactions::Statutory Debt Limit::Opening balance,None
2017,12,6,Federal Tax Deposits::Classification::Withheld Income and Employment Taxes,11053
2017,12,6,Federal Tax Deposits::Classification::Individual Income Taxes,112
2017,12,6,Federal Tax Deposits::Classification::Railroad Retirement Taxes,7
2017,12,6,Federal Tax Deposits::Classification::Excise Taxes,20
2017,12,6,Federal Tax Deposits::Classification::Corporation Income Taxes,232
2017,12,6,Federal Tax Deposits::Classification::Federal Unemployment Taxes,2
2017,12,6,Federal Tax Deposits::Classification::Estate and Gift Taxes & Misc IRS Rcpts.,2
2017,12,6,Federal Tax Deposits::Classification::Total,11428
2017,12,6,Federal Tax Deposits::Classification::Cash Federal Tax Deposits::Direct,58
2017,12,6,Federal Tax Deposits::Classification::Cash Federal Tax Deposits::Through Depositaries,11276
2017,12,6,Federal Tax Deposits::Classification::Cash Federal Tax Deposits::Total Cash FTD's,11335
2017,12,6,Federal Tax Deposits::Classification::Inter-agency Transfers,94
2017,12,6,Federal Tax Deposits::Classification::Total,11428
2017,12,6,Short-Term Cash Investments::Balance Transactions::Opening Balance Today::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Transfers to Depositaries::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Special Direct Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Term Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Repo Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Withdrawals::Treasury Initiated::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Withdrawals::Depositary Initiated::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Withdrawals::Special Direct Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Withdrawals::Term Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Withdrawals::Repo Investment::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Closing Balance Today::Type of Depositary A,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Opening Balance Today::Type of Depositary B,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Transfers to Depositaries::Type of Depositary B,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Special Direct Investment::Type of Depositary B,0
2017,12,6,Short-Term Cash Investments::Balance Transactions::Deposits::Term Investment::Type of Depositary B,0
