year,month,day,metric,count
2017,1,1,Aggravated Assault Firearm,18
2017,1,1,Aggravated Assault No Firearm,29
2017,1,1,All Other Offenses,44
2017,1,1,Arson,3
2017,1,1,Burglary Non-Residential,9
2017,1,1,Burglary Residential,31
2017,1,1,DRIVING UNDER THE INFLUENCE,26
2017,1,1,Disorderly Conduct,8
2017,1,1,Embezzlement,1
2017,1,1,Fraud,19
2017,1,1,Homicide - Criminal,1
2017,1,1,Liquor Law Violations,5
2017,1,1,Motor Vehicle Theft,5
2017,1,1,Narcotic / Drug Law Violations,12
2017,1,1,Other Assaults,85
2017,1,1,Other Sex Offenses (Not Commercialized),8
2017,1,1,Rape,1
2017,1,1,Recovered Stolen Motor Vehicle,12
2017,1,1,Robbery Firearm,11
2017,1,1,Robbery No Firearm,17
2017,1,1,Theft from Vehicle,27
2017,1,1,Thefts,47
2017,1,1,Vandalism/Criminal Mischief,71
2017,1,1,Weapon Violations,9
2017,1,2,Aggravated Assault Firearm,10
2017,1,2,Aggravated Assault No Firearm,26
2017,1,2,All Other Offenses,79
2017,1,2,Arson,3
2017,1,2,Burglary Non-Residential,10
2017,1,2,Burglary Residential,29
2017,1,2,DRIVING UNDER THE INFLUENCE,11
2017,1,2,Disorderly Conduct,2
2017,1,2,Forgery and Counterfeiting,1
2017,1,2,Fraud,19
2017,1,2,Homicide - Criminal,1
2017,1,2,Motor Vehicle Theft,6
2017,1,2,Narcotic / Drug Law Violations,22
2017,1,2,Other Assaults,66
2017,1,2,Other Sex Offenses (Not Commercialized),5
2017,1,2,Rape,4
2017,1,2,Recovered Stolen Motor Vehicle,28
2017,1,2,Robbery Firearm,20
2017,1,2,Robbery No Firearm,15
2017,1,2,Theft from Vehicle,42
2017,1,2,Thefts,78
2017,1,2,Vandalism/Criminal Mischief,39
2017,1,2,Weapon Violations,5
2017,1,3,Aggravated Assault Firearm,10
2017,1,3,Aggravated Assault No Firearm,15
2017,1,3,All Other Offenses,80
2017,1,3,Arson,2
2017,1,3,Burglary Non-Residential,6
2017,1,3,Burglary Residential,38
2017,1,3,DRIVING UNDER THE INFLUENCE,13
2017,1,3,Disorderly Conduct,5
2017,1,3,Forgery and Counterfeiting,2
2017,1,3,Fraud,55
2017,1,3,Homicide - Criminal,1
2017,1,3,Motor Vehicle Theft,6
2017,1,3,Narcotic / Drug Law Violations,43
2017,1,3,Other Assaults,106
2017,1,3,Other Sex Offenses (Not Commercialized),6
2017,1,3,Prostitution and Commercialized Vice,12
2017,1,3,Rape,10
2017,1,3,Recovered Stolen Motor Vehicle,43
2017,1,3,Robbery Firearm,13
2017,1,3,Robbery No Firearm,7
2017,1,3,Theft from Vehicle,50
2017,1,3,Thefts,110
2017,1,3,Vandalism/Criminal Mischief,49
2017,1,3,Weapon Violations,5
2017,1,4,Aggravated Assault Firearm,6
2017,1,4,Aggravated Assault No Firearm,20
