year,month,day,metric,count
2015,1,1,ASSAULT,39
2015,1,1,BATTERY,198
2015,1,1,BURGLARY,16
2015,1,1,CRIM SEXUAL ASSAULT,48
2015,1,1,CRIMINAL DAMAGE,91
2015,1,1,CRIMINAL TRESPASS,19
2015,1,1,DECEPTIVE PRACTICE,136
2015,1,1,INTERFERENCE WITH PUBLIC OFFICER,3
2015,1,1,LIQUOR LAW VIOLATION,1
2015,1,1,MOTOR VEHICLE THEFT,23
2015,1,1,NARCOTICS,43
2015,1,1,OBSCENITY,4
2015,1,1,OFFENSE INVOLVING CHILDREN,83
2015,1,1,OTHER OFFENSE,89
2015,1,1,PUBLIC PEACE VIOLATION,3
2015,1,1,ROBBERY,32
2015,1,1,SEX OFFENSE,32
2015,1,1,STALKING,1
2015,1,1,THEFT,151
2015,1,1,WEAPONS VIOLATION,23
2015,1,2,ARSON,1
2015,1,2,ASSAULT,34
2015,1,2,BATTERY,116
2015,1,2,BURGLARY,33
2015,1,2,CRIM SEXUAL ASSAULT,4
2015,1,2,CRIMINAL DAMAGE,65
2015,1,2,CRIMINAL TRESPASS,16
2015,1,2,DECEPTIVE PRACTICE,48
2015,1,2,INTERFERENCE WITH PUBLIC OFFICER,5
2015,1,2,INTIMIDATION,1
2015,1,2,MOTOR VEHICLE THEFT,25
2015,1,2,NARCOTICS,86
2015,1,2,OBSCENITY,1
2015,1,2,OFFENSE INVOLVING CHILDREN,4
2015,1,2,OTHER OFFENSE,42
2015,1,2,PROSTITUTION,8
2015,1,2,PUBLIC PEACE VIOLATION,7
2015,1,2,ROBBERY,36
2015,1,2,SEX OFFENSE,1
2015,1,2,THEFT,130
2015,1,2,WEAPONS VIOLATION,7
2015,1,3,ASSAULT,38
2015,1,3,BATTERY,125
2015,1,3,BURGLARY,21
2015,1,3,CRIM SEXUAL ASSAULT,3
2015,1,3,CRIMINAL DAMAGE,70
2015,1,3,CRIMINAL TRESPASS,20
2015,1,3,DECEPTIVE PRACTICE,27
2015,1,3,HOMICIDE,1
2015,1,3,HUMAN TRAFFICKING,1
2015,1,3,INTERFERENCE WITH PUBLIC OFFICER,7
2015,1,3,LIQUOR LAW VIOLATION,5
2015,1,3,MOTOR VEHICLE THEFT,28
2015,1,3,NARCOTICS,70
2015,1,3,OFFENSE INVOLVING CHILDREN,6
2015,1,3,OTHER OFFENSE,39
2015,1,3,PROSTITUTION,12
2015,1,3,PUBLIC PEACE VIOLATION,4
2015,1,3,ROBBERY,29
2015,1,3,SEX OFFENSE,1
2015,1,3,THEFT,136
2015,1,3,WEAPONS VIOLATION,5
2015,1,4,ARSON,2
2015,1,4,ASSAULT,34
2015,1,4,BATTERY,111
2015,1,4,BURGLARY,16
2015,1,4,CRIM SEXUAL ASSAULT,3
2015,1,4,CRIMINAL DAMAGE,42
2015,1,4,CRIMINAL TRESPASS,14
2015,1,4,DECEPTIVE PRACTICE,19
2015,1,4,INTERFERENCE WITH PUBLIC OFFICER,7
2015,1,4,KIDNAPPING,1
2015,1,4,MOTOR VEHICLE THEFT,14
2015,1,4,NARCOTICS,66
2015,1,4,OFFENSE INVOLVING CHILDREN,3
2015,1,4,OTHER OFFENSE,37
2015,1,4,PROSTITUTION,6
2015,1,4,PUBLIC PEACE VIOLATION,4
2015,1,4,ROBBERY,19
2015,1,4,SEX OFFENSE,2
2015,1,4,THEFT,108
2015,1,4,WEAPONS VIOLATION,5
2015,1,5,ASSAULT,36
2015,1,5,BATTERY,89
2015,1,5,BURGLARY,38
2015,1,5,CRIM SEXUAL ASSAULT,2
2015,1,5,CRIMINAL DAMAGE,35
2015,1,5,CRIMINAL TRESPASS,15
2015,1,5,DECEPTIVE PRACTICE,37
2015,1,5,HOMICIDE,1
2015,1,5,INTERFERENCE WITH PUBLIC OFFICER,1
2015,1,5,INTIMIDATION,1
2015,1,5,MOTOR VEHICLE THEFT,24
2015,1,5,NARCOTICS,43
2015,1,5,OFFENSE INVOLVING CHILDREN,5
2015,1,5,OTHER OFFENSE,33
2015,1,5,PROSTITUTION,2
2015,1,5,PUBLIC INDECENCY,1
2015,1,5,PUBLIC PEACE VIOLATION,6
2015,1,5,ROBBERY,17
2015,1,5,SEX OFFENSE,3
2015,1,5,THEFT,123
2015,1,5,WEAPONS VIOLATION,6
2015,1,6,ARSON,2
2015,1,6,ASSAULT,30
2015,1,6,BATTERY,69
2015,1,6,BURGLARY,26
2015,1,6,CRIM SEXUAL ASSAULT,5
2015,1,6,CRIMINAL DAMAGE,37
2015,1,6,CRIMINAL TRESPASS,16
2015,1,6,DECEPTIVE PRACTICE,41
2015,1,6,HOMICIDE,3
2015,1,6,INTERFERENCE WITH PUBLIC OFFICER,1
2015,1,6,MOTOR VEHICLE THEFT,15
2015,1,6,NARCOTICS,56
2015,1,6,NON - CRIMINAL,1
2015,1,6,OFFENSE INVOLVING CHILDREN,4
2015,1,6,OTHER OFFENSE,42
2015,1,6,PROSTITUTION,3
2015,1,6,PUBLIC PEACE VIOLATION,3
2015,1,6,ROBBERY,20
2015,1,6,SEX OFFENSE,1
2015,1,6,THEFT,124
2015,1,6,WEAPONS VIOLATION,2
2015,1,7,ASSAULT,23
2015,1,7,BATTERY,78
2015,1,7,BURGLARY,24
2015,1,7,CRIMINAL DAMAGE,36
2015,1,7,CRIMINAL TRESPASS,13
2015,1,7,DECEPTIVE PRACTICE,38
2015,1,7,HUMAN TRAFFICKING,1
2015,1,7,INTERFERENCE WITH PUBLIC OFFICER,1
2015,1,7,MOTOR VEHICLE THEFT,24
2015,1,7,NARCOTICS,61
2015,1,7,OFFENSE INVOLVING CHILDREN,4
2015,1,7,OTHER OFFENSE,40
2015,1,7,PROSTITUTION,3
2015,1,7,PUBLIC PEACE VIOLATION,2
2015,1,7,ROBBERY,18
2015,1,7,STALKING,1
2015,1,7,THEFT,101
2015,1,7,WEAPONS VIOLATION,4
2015,1,8,ASSAULT,27
2015,1,8,BATTERY,67
2015,1,8,BURGLARY,22
2015,1,8,CRIMINAL DAMAGE,49
2015,1,8,CRIMINAL TRESPASS,12
2015,1,8,DECEPTIVE PRACTICE,24
2015,1,8,HOMICIDE,1
2015,1,8,INTERFERENCE WITH PUBLIC OFFICER,3
2015,1,8,INTIMIDATION,1
2015,1,8,KIDNAPPING,1
2015,1,8,LIQUOR LAW VIOLATION,1
2015,1,8,MOTOR VEHICLE THEFT,32
2015,1,8,NARCOTICS,47
2015,1,8,OFFENSE INVOLVING CHILDREN,1
2015,1,8,OTHER OFFENSE,33
2015,1,8,PROSTITUTION,2
2015,1,8,PUBLIC PEACE VIOLATION,2
2015,1,8,ROBBERY,16
2015,1,8,SEX OFFENSE,1
2015,1,8,THEFT,96
2015,1,8,WEAPONS VIOLATION,6
2015,1,9,ASSAULT,38
2015,1,9,BATTERY,90
2015,1,9,BURGLARY,34
2015,1,9,CRIMINAL DAMAGE,43
2015,1,9,CRIMINAL TRESPASS,22
2015,1,9,DECEPTIVE PRACTICE,32
2015,1,9,HOMICIDE,1
2015,1,9,INTERFERENCE WITH PUBLIC OFFICER,4
2015,1,9,MOTOR VEHICLE THEFT,28
2015,1,9,NARCOTICS,71
2015,1,9,OFFENSE INVOLVING CHILDREN,3
2015,1,9,OTHER OFFENSE,61
2015,1,9,PROSTITUTION,3
2015,1,9,PUBLIC PEACE VIOLATION,10
2015,1,9,ROBBERY,30
2015,1,9,SEX OFFENSE,2
2015,1,9,STALKING,1
2015,1,9,THEFT,107
2015,1,9,WEAPONS VIOLATION,5
2015,1,10,ARSON,1
2015,1,10,ASSAULT,38
2015,1,10,BATTERY,115
2015,1,10,BURGLARY,28
2015,1,10,CRIMINAL DAMAGE,36
2015,1,10,CRIMINAL TRESPASS,13
2015,1,10,DECEPTIVE PRACTICE,27
2015,1,10,HOMICIDE,1
2015,1,10,INTERFERENCE WITH PUBLIC OFFICER,4
2015,1,10,LIQUOR LAW VIOLATION,1
2015,1,10,MOTOR VEHICLE THEFT,44
2015,1,10,NARCOTICS,77
2015,1,10,OFFENSE INVOLVING CHILDREN,8
2015,1,10,OTHER OFFENSE,56
2015,1,10,PROSTITUTION,10
2015,1,10,PUBLIC PEACE VIOLATION,5
2015,1,10,ROBBERY,24
2015,1,10,SEX OFFENSE,2
2015,1,10,STALKING,3
2015,1,10,THEFT,140
2015,1,10,WEAPONS VIOLATION,9
2015,1,11,ASSAULT,33
2015,1,11,BATTERY,132
2015,1,11,BURGLARY,30
2015,1,11,CRIM SEXUAL ASSAULT,4
2015,1,11,CRIMINAL DAMAGE,57
2015,1,11,CRIMINAL TRESPASS,23
2015,1,11,DECEPTIVE PRACTICE,22
2015,1,11,INTERFERENCE WITH PUBLIC OFFICER,4
2015,1,11,LIQUOR LAW VIOLATION,1
2015,1,11,MOTOR VEHICLE THEFT,23
2015,1,11,NARCOTICS,69
2015,1,11,OFFENSE INVOLVING CHILDREN,6
2015,1,11,OTHER OFFENSE,48
2015,1,11,PROSTITUTION,5
2015,1,11,PUBLIC PEACE VIOLATION,7
2015,1,11,ROBBERY,26
2015,1,11,SEX OFFENSE,2
2015,1,11,STALKING,1
2015,1,11,THEFT,146
2015,1,11,WEAPONS VIOLATION,9
2015,1,12,ARSON,1
2015,1,12,ASSAULT,35
2015,1,12,BATTERY,91
2015,1,12,BURGLARY,36
2015,1,12,CRIM SEXUAL ASSAULT,1
2015,1,12,CRIMINAL DAMAGE,57
2015,1,12,CRIMINAL TRESPASS,23
2015,1,12,DECEPTIVE PRACTICE,36
2015,1,12,INTERFERENCE WITH PUBLIC OFFICER,4
2015,1,12,INTIMIDATION,1
2015,1,12,MOTOR VEHICLE THEFT,21
2015,1,12,NARCOTICS,65
2015,1,12,OBSCENITY,1
2015,1,12,OFFENSE INVOLVING CHILDREN,4
2015,1,12,OTHER OFFENSE,47
2015,1,12,PROSTITUTION,3
2015,1,12,PUBLIC PEACE VIOLATION,4
