year,month,day,OFFENSE,count
2009,3,7,ROBBERY,6
2009,3,7,SEX ABUSE,1
2009,3,7,THEFT/OTHER,42
2009,3,8,ASSAULT W/DANGEROUS WEAPON,12
2009,3,8,BURGLARY,2
2009,3,8,MOTOR VEHICLE THEFT,9
2009,3,8,ROBBERY,5
2009,3,8,THEFT/OTHER,33
2009,3,9,ARSON,1
2009,3,9,ASSAULT W/DANGEROUS WEAPON,6
2009,3,9,BURGLARY,5
2009,3,9,MOTOR VEHICLE THEFT,11
2009,3,9,ROBBERY,14
2009,3,9,THEFT/OTHER,49
2009,3,10,ARSON,1
2009,3,10,ASSAULT W/DANGEROUS WEAPON,6
2009,3,10,BURGLARY,8
2009,3,10,MOTOR VEHICLE THEFT,9
2009,3,10,ROBBERY,14
2009,3,10,THEFT/OTHER,45
2009,3,11,ASSAULT W/DANGEROUS WEAPON,9
2009,3,11,BURGLARY,6
2009,3,11,MOTOR VEHICLE THEFT,2
2009,3,11,ROBBERY,7
2009,3,11,THEFT/OTHER,44
2009,3,12,ASSAULT W/DANGEROUS WEAPON,4
2009,3,12,BURGLARY,11
2009,3,12,MOTOR VEHICLE THEFT,9
2009,3,12,ROBBERY,5
2009,3,12,SEX ABUSE,1
2009,3,12,THEFT/OTHER,49
2009,3,13,ASSAULT W/DANGEROUS WEAPON,6
2009,3,13,BURGLARY,8
2009,3,13,MOTOR VEHICLE THEFT,17
2009,3,13,ROBBERY,10
2009,3,13,THEFT/OTHER,35
2009,3,14,ASSAULT W/DANGEROUS WEAPON,5
2009,3,14,BURGLARY,7
2009,3,14,MOTOR VEHICLE THEFT,11
2009,3,14,ROBBERY,13
2009,3,14,THEFT/OTHER,54
2009,3,15,ASSAULT W/DANGEROUS WEAPON,3
2009,3,15,BURGLARY,3
2009,3,15,MOTOR VEHICLE THEFT,12
2009,3,15,ROBBERY,12
2009,3,15,THEFT/OTHER,44
2009,3,16,ARSON,1
2009,3,16,ASSAULT W/DANGEROUS WEAPON,8
2009,3,16,BURGLARY,13
2009,3,16,HOMICIDE,1
2009,3,16,MOTOR VEHICLE THEFT,6
2009,3,16,ROBBERY,13
2009,3,16,THEFT/OTHER,38
2009,3,17,ASSAULT W/DANGEROUS WEAPON,6
2009,3,17,BURGLARY,13
2009,3,17,MOTOR VEHICLE THEFT,3
2009,3,17,ROBBERY,10
2009,3,17,THEFT/OTHER,47
2009,3,18,ASSAULT W/DANGEROUS WEAPON,8
2009,3,18,BURGLARY,6
2009,3,18,MOTOR VEHICLE THEFT,6
2009,3,18,ROBBERY,9
2009,3,18,THEFT/OTHER,35
2009,3,19,ASSAULT W/DANGEROUS WEAPON,7
2009,3,19,BURGLARY,8
2009,3,19,MOTOR VEHICLE THEFT,9
2009,3,19,ROBBERY,6
2009,3,19,THEFT/OTHER,45
2009,3,20,ARSON,1
2009,3,20,ASSAULT W/DANGEROUS WEAPON,8
2009,3,20,BURGLARY,11
2009,3,20,MOTOR VEHICLE THEFT,11
2009,3,20,ROBBERY,8
2009,3,20,THEFT/OTHER,48
2009,3,21,ASSAULT W/DANGEROUS WEAPON,10
2009,3,21,BURGLARY,5
2009,3,21,HOMICIDE,4
2009,3,21,MOTOR VEHICLE THEFT,5
2009,3,21,ROBBERY,5
2009,3,21,THEFT F/AUTO,1
2009,3,21,THEFT/OTHER,27
2009,3,22,ASSAULT W/DANGEROUS WEAPON,8
2009,3,22,MOTOR VEHICLE THEFT,7
2009,3,22,ROBBERY,5
2009,3,22,SEX ABUSE,2
2009,3,22,THEFT/OTHER,30
2009,3,23,ASSAULT W/DANGEROUS WEAPON,4
2009,3,23,BURGLARY,9
2009,3,23,MOTOR VEHICLE THEFT,21
2009,3,23,ROBBERY,9
2009,3,23,THEFT/OTHER,55
2009,3,24,ASSAULT W/DANGEROUS WEAPON,7
2009,3,24,BURGLARY,9
2009,3,24,MOTOR VEHICLE THEFT,12
2009,3,24,ROBBERY,8
2009,3,24,THEFT/OTHER,36
2009,3,25,ASSAULT W/DANGEROUS WEAPON,9
2009,3,25,BURGLARY,9
2009,3,25,HOMICIDE,1
2009,3,25,MOTOR VEHICLE THEFT,12
2009,3,25,ROBBERY,6
2009,3,25,THEFT/OTHER,32
2009,3,26,ASSAULT W/DANGEROUS WEAPON,9
2009,3,26,BURGLARY,7
2009,3,26,MOTOR VEHICLE THEFT,10
2009,3,26,ROBBERY,6
2009,3,26,THEFT/OTHER,38
2009,3,27,ASSAULT W/DANGEROUS WEAPON,9
2009,3,27,BURGLARY,10
2009,3,27,HOMICIDE,1
2009,3,27,MOTOR VEHICLE THEFT,11
2009,3,27,ROBBERY,9
2009,3,27,THEFT/OTHER,41
2009,3,28,ARSON,1
2009,3,28,ASSAULT W/DANGEROUS WEAPON,6
2009,3,28,BURGLARY,10
2009,3,28,MOTOR VEHICLE THEFT,13
2009,3,28,ROBBERY,17
2009,3,28,SEX ABUSE,2
2009,3,28,THEFT/OTHER,43
2009,3,29,ASSAULT W/DANGEROUS WEAPON,9
2009,3,29,BURGLARY,10
2009,3,29,MOTOR VEHICLE THEFT,7
2009,3,29,ROBBERY,12
2009,3,29,THEFT/OTHER,42
2009,3,30,ASSAULT W/DANGEROUS WEAPON,9
2009,3,30,BURGLARY,17
2009,3,30,MOTOR VEHICLE THEFT,21
2009,3,30,ROBBERY,14
2009,3,30,THEFT/OTHER,65
2009,3,31,ASSAULT W/DANGEROUS WEAPON,4
2009,3,31,BURGLARY,8
2009,3,31,MOTOR VEHICLE THEFT,17
2009,3,31,ROBBERY,10
2009,3,31,THEFT F/AUTO,1
2009,3,31,THEFT/OTHER,42
2009,4,1,ASSAULT W/DANGEROUS WEAPON,3
2009,4,1,BURGLARY,11
2009,4,1,MOTOR VEHICLE THEFT,11
2009,4,1,ROBBERY,9
2009,4,1,THEFT/OTHER,46
2009,4,2,ASSAULT W/DANGEROUS WEAPON,6
2009,4,2,BURGLARY,5
2009,4,2,MOTOR VEHICLE THEFT,6
2009,4,2,ROBBERY,12
2009,4,2,THEFT/OTHER,56
2009,4,3,ASSAULT W/DANGEROUS WEAPON,7
2009,4,3,BURGLARY,11
2009,4,3,MOTOR VEHICLE THEFT,11
2009,4,3,ROBBERY,6
2009,4,3,SEX ABUSE,1
2009,4,3,THEFT/OTHER,42
2009,4,4,ASSAULT W/DANGEROUS WEAPON,12
2009,4,4,BURGLARY,7
2009,4,4,MOTOR VEHICLE THEFT,7
2009,4,4,ROBBERY,13
2009,4,4,THEFT/OTHER,52
2009,4,5,ASSAULT W/DANGEROUS WEAPON,7
2009,4,5,BURGLARY,5
2009,4,5,MOTOR VEHICLE THEFT,17
2009,4,5,ROBBERY,7
2009,4,5,THEFT/OTHER,46
2009,4,6,ASSAULT W/DANGEROUS WEAPON,7
2009,4,6,BURGLARY,11
2009,4,6,MOTOR VEHICLE THEFT,8
2009,4,6,ROBBERY,5
2009,4,6,SEX ABUSE,1
2009,4,6,THEFT F/AUTO,1
2009,4,6,THEFT/OTHER,42
2009,4,7,ASSAULT W/DANGEROUS WEAPON,8
2009,4,7,BURGLARY,15
2009,4,7,MOTOR VEHICLE THEFT,9
2009,4,7,ROBBERY,10
2009,4,7,THEFT/OTHER,43
2009,4,8,ARSON,1
2009,4,8,ASSAULT W/DANGEROUS WEAPON,1
2009,4,8,BURGLARY,10
2009,4,8,MOTOR VEHICLE THEFT,14
2009,4,8,ROBBERY,14
2009,4,8,THEFT F/AUTO,1
2009,4,8,THEFT/OTHER,46
2009,4,9,ASSAULT W/DANGEROUS WEAPON,3
2009,4,9,BURGLARY,3
2009,4,9,HOMICIDE,1
2009,4,9,MOTOR VEHICLE THEFT,12
2009,4,9,ROBBERY,16
2009,4,9,SEX ABUSE,1
2009,4,9,THEFT F/AUTO,2
2009,4,9,THEFT/OTHER,42
2009,4,10,ASSAULT W/DANGEROUS WEAPON,4
2009,4,10,BURGLARY,10
2009,4,10,HOMICIDE,1
2009,4,10,MOTOR VEHICLE THEFT,13
2009,4,10,ROBBERY,11
2009,4,10,THEFT/OTHER,35
2009,4,11,ASSAULT W/DANGEROUS WEAPON,8
2009,4,11,BURGLARY,5
2009,4,11,MOTOR VEHICLE THEFT,13
2009,4,11,ROBBERY,16
2009,4,11,THEFT/OTHER,37
2009,4,12,ASSAULT W/DANGEROUS WEAPON,4
2009,4,12,BURGLARY,2
2009,4,12,MOTOR VEHICLE THEFT,15
2009,4,12,ROBBERY,9
2009,4,12,THEFT F/AUTO,5
2009,4,12,THEFT/OTHER,35
2009,4,13,ASSAULT W/DANGEROUS WEAPON,12
2009,4,13,BURGLARY,6
2009,4,13,HOMICIDE,1
2009,4,13,MOTOR VEHICLE THEFT,12
2009,4,13,ROBBERY,6
2009,4,13,THEFT F/AUTO,1
2009,4,13,THEFT/OTHER,37
2009,4,14,ASSAULT W/DANGEROUS WEAPON,5
2009,4,14,BURGLARY,11
2009,4,14,MOTOR VEHICLE THEFT,11
2009,4,14,ROBBERY,10
2009,4,14,SEX ABUSE,1
2009,4,14,THEFT F/AUTO,3
2009,4,14,THEFT/OTHER,49
2009,4,15,ASSAULT W/DANGEROUS WEAPON,4
2009,4,15,BURGLARY,20
2009,4,15,MOTOR VEHICLE THEFT,9
2009,4,15,ROBBERY,7
2009,4,15,THEFT/OTHER,36
2009,4,16,ASSAULT W/DANGEROUS WEAPON,5
2009,4,16,BURGLARY,12
2009,4,16,MOTOR VEHICLE THEFT,3
2009,4,16,ROBBERY,15
2009,4,16,SEX ABUSE,1
2009,4,16,THEFT/OTHER,26
2009,4,17,ASSAULT W/DANGEROUS WEAPON,7
2009,4,17,BURGLARY,11
2009,4,17,MOTOR VEHICLE THEFT,13
2009,4,17,ROBBERY,11
2009,4,17,THEFT/OTHER,37
2009,4,18,ASSAULT W/DANGEROUS WEAPON,8
2009,4,18,BURGLARY,6
2009,4,18,HOMICIDE,1
2009,4,18,MOTOR VEHICLE THEFT,13
2009,4,18,ROBBERY,13
2009,4,18,SEX ABUSE,1
2009,4,18,THEFT/OTHER,43
2009,4,19,ASSAULT W/DANGEROUS WEAPON,8
2009,4,19,BURGLARY,4
2009,4,19,MOTOR VEHICLE THEFT,17
2009,4,19,ROBBERY,12
2009,4,19,SEX ABUSE,1
2009,4,19,THEFT F/AUTO,2
2009,4,19,THEFT/OTHER,42
2009,4,20,ASSAULT W/DANGEROUS WEAPON,5
2009,4,20,BURGLARY,15
2009,4,20,MOTOR VEHICLE THEFT,18
2009,4,20,ROBBERY,8
2009,4,20,THEFT F/AUTO,1
2009,4,20,THEFT/OTHER,42
2009,4,21,ASSAULT W/DANGEROUS WEAPON,8
2009,4,21,BURGLARY,8
2009,4,21,MOTOR VEHICLE THEFT,14
2009,4,21,ROBBERY,7
2009,4,21,SEX ABUSE,1
2009,4,21,THEFT/OTHER,51
2009,4,22,ASSAULT W/DANGEROUS WEAPON,7
2009,4,22,BURGLARY,13
2009,4,22,MOTOR VEHICLE THEFT,11
2009,4,22,ROBBERY,11
2009,4,22,THEFT/OTHER,48
2009,4,23,ASSAULT W/DANGEROUS WEAPON,2
2009,4,23,BURGLARY,4
2009,4,23,MOTOR VEHICLE THEFT,11
2009,4,23,ROBBERY,18
2009,4,23,SEX ABUSE,1
2009,4,23,THEFT F/AUTO,2
2009,4,23,THEFT/OTHER,49
2009,4,24,ASSAULT W/DANGEROUS WEAPON,6
2009,4,24,BURGLARY,7
2009,4,24,HOMICIDE,1
2009,4,24,MOTOR VEHICLE THEFT,14
2009,4,24,ROBBERY,8
2009,4,24,SEX ABUSE,2
2009,4,24,THEFT F/AUTO,2
2009,4,24,THEFT/OTHER,53
2009,4,25,ASSAULT W/DANGEROUS WEAPON,10
2009,4,25,BURGLARY,6
2009,4,25,MOTOR VEHICLE THEFT,15
2009,4,25,ROBBERY,8
2009,4,25,THEFT F/AUTO,4
2009,4,25,THEFT/OTHER,28
2009,4,26,ASSAULT W/DANGEROUS WEAPON,8
2009,4,26,BURGLARY,6
2009,4,26,MOTOR VEHICLE THEFT,11
2009,4,26,ROBBERY,10
2009,4,26,THEFT F/AUTO,1
2009,4,26,THEFT/OTHER,38
2009,4,27,ASSAULT W/DANGEROUS WEAPON,7
2009,4,27,BURGLARY,9
2009,4,27,MOTOR VEHICLE THEFT,11
2009,4,27,ROBBERY,14
2009,4,27,SEX ABUSE,1
2009,4,27,THEFT F/AUTO,1
2009,4,27,THEFT/OTHER,52
2009,4,28,ASSAULT W/DANGEROUS WEAPON,4
2009,4,28,BURGLARY,11
2009,4,28,HOMICIDE,1
2009,4,28,MOTOR VEHICLE THEFT,18
2009,4,28,ROBBERY,14
2009,4,28,THEFT F/AUTO,1
2009,4,28,THEFT/OTHER,40
2009,4,29,ASSAULT W/DANGEROUS WEAPON,9
2009,4,29,BURGLARY,16
2009,4,29,MOTOR VEHICLE THEFT,12
2009,4,29,ROBBERY,9
2009,4,29,THEFT F/AUTO,1
2009,4,29,THEFT/OTHER,42
2009,4,30,ARSON,1
2009,4,30,ASSAULT W/DANGEROUS WEAPON,6
2009,4,30,BURGLARY,14
2009,4,30,MOTOR VEHICLE THEFT,4
2009,4,30,ROBBERY,20
2009,4,30,SEX ABUSE,1
2009,4,30,THEFT F/AUTO,1
2009,4,30,THEFT/OTHER,38
2009,5,1,ASSAULT W/DANGEROUS WEAPON,8
2009,5,1,BURGLARY,9
2009,5,1,HOMICIDE,1
2009,5,1,MOTOR VEHICLE THEFT,10
2009,5,1,ROBBERY,12
2009,5,1,SEX ABUSE,2
2009,5,1,THEFT F/AUTO,4
2009,5,1,THEFT/OTHER,64
2009,5,2,ASSAULT W/DANGEROUS WEAPON,7
2009,5,2,BURGLARY,5
2009,5,2,HOMICIDE,1
2009,5,2,MOTOR VEHICLE THEFT,19
2009,5,2,ROBBERY,18
2009,5,2,THEFT F/AUTO,2
2009,5,2,THEFT/OTHER,32
2009,5,3,ARSON,1
2009,5,3,ASSAULT W/DANGEROUS WEAPON,5
2009,5,3,BURGLARY,4
2009,5,3,MOTOR VEHICLE THEFT,19
2009,5,3,ROBBERY,9
2009,5,3,THEFT F/AUTO,10
2009,5,3,THEFT/OTHER,50
2009,5,4,ASSAULT W/DANGEROUS WEAPON,5
2009,5,4,BURGLARY,7
2009,5,4,MOTOR VEHICLE THEFT,6
2009,5,4,ROBBERY,14
2009,5,4,SEX ABUSE,2
2009,5,4,THEFT F/AUTO,4
2009,5,4,THEFT/OTHER,56
2009,5,5,ASSAULT W/DANGEROUS WEAPON,16
2009,5,5,BURGLARY,7
2009,5,5,MOTOR VEHICLE THEFT,7
2009,5,5,ROBBERY,9
2009,5,5,SEX ABUSE,1
2009,5,5,THEFT F/AUTO,5
2009,5,5,THEFT/OTHER,45
2009,5,6,ASSAULT W/DANGEROUS WEAPON,7
2009,5,6,BURGLARY,7
2009,5,6,MOTOR VEHICLE THEFT,10
2009,5,6,ROBBERY,6
2009,5,6,THEFT F/AUTO,1
2009,5,6,THEFT/OTHER,42
2009,5,7,ASSAULT W/DANGEROUS WEAPON,4
2009,5,7,BURGLARY,8
2009,5,7,MOTOR VEHICLE THEFT,17
2009,5,7,ROBBERY,9
2009,5,7,THEFT F/AUTO,1
2009,5,7,THEFT/OTHER,36
2009,5,8,ASSAULT W/DANGEROUS WEAPON,8
2009,5,8,BURGLARY,10
2009,5,8,MOTOR VEHICLE THEFT,14
2009,5,8,ROBBERY,12
2009,5,8,THEFT F/AUTO,7
2009,5,8,THEFT/OTHER,40
2009,5,9,ARSON,1
2009,5,9,ASSAULT W/DANGEROUS WEAPON,10
2009,5,9,BURGLARY,8
2009,5,9,MOTOR VEHICLE THEFT,14
2009,5,9,ROBBERY,11
2009,5,9,THEFT F/AUTO,3
2009,5,9,THEFT/OTHER,46
2009,5,10,ASSAULT W/DANGEROUS WEAPON,5
2009,5,10,BURGLARY,6
2009,5,10,HOMICIDE,1
2009,5,10,MOTOR VEHICLE THEFT,16
2009,5,10,ROBBERY,12
2009,5,10,SEX ABUSE,1
2009,5,10,THEFT F/AUTO,10
2009,5,10,THEFT/OTHER,41
2009,5,11,ASSAULT W/DANGEROUS WEAPON,4
2009,5,11,BURGLARY,11
2009,5,11,MOTOR VEHICLE THEFT,13
2009,5,11,ROBBERY,13
2009,5,11,THEFT F/AUTO,5
2009,5,11,THEFT/OTHER,43
2009,5,12,ASSAULT W/DANGEROUS WEAPON,4
2009,5,12,BURGLARY,7
2009,5,12,MOTOR VEHICLE THEFT,13
2009,5,12,ROBBERY,14
2009,5,12,THEFT F/AUTO,3
2009,5,12,THEFT/OTHER,38
2009,5,13,ASSAULT W/DANGEROUS WEAPON,10
2009,5,13,BURGLARY,14
2009,5,13,MOTOR VEHICLE THEFT,11
2009,5,13,ROBBERY,11
2009,5,13,THEFT F/AUTO,4
2009,5,13,THEFT/OTHER,53
2009,5,14,ASSAULT W/DANGEROUS WEAPON,7
2009,5,14,BURGLARY,11
2009,5,14,HOMICIDE,1
2009,5,14,MOTOR VEHICLE THEFT,11
2009,5,14,ROBBERY,4
2009,5,14,THEFT F/AUTO,5
2009,5,14,THEFT/OTHER,44
2009,5,15,ASSAULT W/DANGEROUS WEAPON,10
2009,5,15,BURGLARY,9
2009,5,15,MOTOR VEHICLE THEFT,19
2009,5,15,ROBBERY,8
2009,5,15,THEFT F/AUTO,5
2009,5,15,THEFT/OTHER,35
2009,5,16,ASSAULT W/DANGEROUS WEAPON,10
2009,5,16,BURGLARY,10
2009,5,16,HOMICIDE,2
2009,5,16,MOTOR VEHICLE THEFT,12
2009,5,16,ROBBERY,9
2009,5,16,THEFT F/AUTO,2
2009,5,16,THEFT/OTHER,38
2009,5,17,ASSAULT W/DANGEROUS WEAPON,8
2009,5,17,BURGLARY,11
2009,5,17,HOMICIDE,2
2009,5,17,MOTOR VEHICLE THEFT,18
2009,5,17,ROBBERY,12
2009,5,17,THEFT F/AUTO,6
2009,5,17,THEFT/OTHER,35
2009,5,18,ASSAULT W/DANGEROUS WEAPON,5
2009,5,18,BURGLARY,20
2009,5,18,MOTOR VEHICLE THEFT,17
2009,5,18,ROBBERY,16
2009,5,18,THEFT F/AUTO,8
2009,5,18,THEFT/OTHER,49
2009,5,19,ASSAULT W/DANGEROUS WEAPON,4
2009,5,19,BURGLARY,11
2009,5,19,MOTOR VEHICLE THEFT,9
2009,5,19,ROBBERY,10
2009,5,19,SEX ABUSE,2
2009,5,19,THEFT F/AUTO,5
2009,5,19,THEFT/OTHER,55
2009,5,20,ARSON,1
2009,5,20,ASSAULT W/DANGEROUS WEAPON,4
2009,5,20,BURGLARY,6
2009,5,20,MOTOR VEHICLE THEFT,6
2009,5,20,ROBBERY,17
2009,5,20,SEX ABUSE,1
2009,5,20,THEFT F/AUTO,6
2009,5,20,THEFT/OTHER,45
2009,5,21,ARSON,1
2009,5,21,ASSAULT W/DANGEROUS WEAPON,4
2009,5,21,BURGLARY,11
2009,5,21,HOMICIDE,1
2009,5,21,MOTOR VEHICLE THEFT,14
2009,5,21,ROBBERY,7
2009,5,21,THEFT F/AUTO,5
2009,5,21,THEFT/OTHER,35
2009,5,22,ASSAULT W/DANGEROUS WEAPON,10
2009,5,22,BURGLARY,9
2009,5,22,MOTOR VEHICLE THEFT,4
2009,5,22,ROBBERY,9
2009,5,22,THEFT F/AUTO,1
2009,5,22,THEFT/OTHER,36
2009,5,23,ASSAULT W/DANGEROUS WEAPON,10
2009,5,23,BURGLARY,9
2009,5,23,MOTOR VEHICLE THEFT,26
2009,5,23,ROBBERY,9
2009,5,23,THEFT F/AUTO,12
2009,5,23,THEFT/OTHER,48
2009,5,24,ASSAULT W/DANGEROUS WEAPON,7
2009,5,24,BURGLARY,5
2009,5,24,HOMICIDE,1
2009,5,24,MOTOR VEHICLE THEFT,18
2009,5,24,ROBBERY,17
2009,5,24,THEFT F/AUTO,6
2009,5,24,THEFT/OTHER,34
2009,5,25,ASSAULT W/DANGEROUS WEAPON,5
2009,5,25,BURGLARY,8
2009,5,25,MOTOR VEHICLE THEFT,10
2009,5,25,ROBBERY,8
2009,5,25,THEFT F/AUTO,3
2009,5,25,THEFT/OTHER,38
2009,5,26,ARSON,1
2009,5,26,ASSAULT W/DANGEROUS WEAPON,11
2009,5,26,BURGLARY,19
2009,5,26,HOMICIDE,1
2009,5,26,MOTOR VEHICLE THEFT,20
2009,5,26,ROBBERY,15
2009,5,26,SEX ABUSE,1
2009,5,26,THEFT F/AUTO,5
2009,5,26,THEFT/OTHER,46
2009,5,27,ASSAULT W/DANGEROUS WEAPON,8
2009,5,27,BURGLARY,18
2009,5,27,MOTOR VEHICLE THEFT,12
2009,5,27,ROBBERY,8
2009,5,27,THEFT F/AUTO,3
2009,5,27,THEFT/OTHER,46
2009,5,28,ASSAULT W/DANGEROUS WEAPON,10
2009,5,28,BURGLARY,10
2009,5,28,HOMICIDE,2
2009,5,28,MOTOR VEHICLE THEFT,9
2009,5,28,ROBBERY,11
2009,5,28,THEFT F/AUTO,6
2009,5,28,THEFT/OTHER,63
2009,5,29,ASSAULT W/DANGEROUS WEAPON,9
2009,5,29,BURGLARY,8
2009,5,29,MOTOR VEHICLE THEFT,12
2009,5,29,ROBBERY,14
2009,5,29,THEFT F/AUTO,7
2009,5,29,THEFT/OTHER,55
2009,5,30,ASSAULT W/DANGEROUS WEAPON,8
2009,5,30,BURGLARY,11
2009,5,30,MOTOR VEHICLE THEFT,15
2009,5,30,ROBBERY,20
2009,5,30,THEFT F/AUTO,6
2009,5,30,THEFT/OTHER,50
2009,5,31,ASSAULT W/DANGEROUS WEAPON,13
2009,5,31,BURGLARY,4
2009,5,31,MOTOR VEHICLE THEFT,9
2009,5,31,ROBBERY,10
2009,5,31,THEFT F/AUTO,10
2009,5,31,THEFT/OTHER,41
2009,6,1,ASSAULT W/DANGEROUS WEAPON,7
2009,6,1,BURGLARY,13
2009,6,1,MOTOR VEHICLE THEFT,18
2009,6,1,ROBBERY,10
2009,6,1,THEFT F/AUTO,8
2009,6,1,THEFT/OTHER,43
2009,6,2,ASSAULT W/DANGEROUS WEAPON,7
2009,6,2,BURGLARY,10
2009,6,2,MOTOR VEHICLE THEFT,9
2009,6,2,ROBBERY,9
2009,6,2,SEX ABUSE,1
2009,6,2,THEFT F/AUTO,6
2009,6,2,THEFT/OTHER,41
2009,6,3,ASSAULT W/DANGEROUS WEAPON,6
2009,6,3,BURGLARY,16
2009,6,3,HOMICIDE,1
2009,6,3,MOTOR VEHICLE THEFT,13
2009,6,3,ROBBERY,6
2009,6,3,THEFT F/AUTO,5
2009,6,3,THEFT/OTHER,38
2009,6,4,ASSAULT W/DANGEROUS WEAPON,3
2009,6,4,BURGLARY,11
2009,6,4,MOTOR VEHICLE THEFT,16
2009,6,4,ROBBERY,5
2009,6,4,THEFT F/AUTO,3
2009,6,4,THEFT/OTHER,33
2009,6,5,ASSAULT W/DANGEROUS WEAPON,4
2009,6,5,BURGLARY,8
2009,6,5,MOTOR VEHICLE THEFT,13
2009,6,5,ROBBERY,3
2009,6,5,THEFT F/AUTO,10
2009,6,5,THEFT/OTHER,42
2009,6,6,ASSAULT W/DANGEROUS WEAPON,11
2009,6,6,BURGLARY,9
2009,6,6,MOTOR VEHICLE THEFT,13
2009,6,6,ROBBERY,8
2009,6,6,THEFT F/AUTO,11
2009,6,6,THEFT/OTHER,28
2009,6,7,ASSAULT W/DANGEROUS WEAPON,13
2009,6,7,BURGLARY,5
2009,6,7,HOMICIDE,1
2009,6,7,MOTOR VEHICLE THEFT,14
2009,6,7,ROBBERY,10
2009,6,7,SEX ABUSE,1
2009,6,7,THEFT F/AUTO,10
2009,6,7,THEFT/OTHER,39
2009,6,8,ASSAULT W/DANGEROUS WEAPON,9
2009,6,8,BURGLARY,12
2009,6,8,HOMICIDE,2
2009,6,8,MOTOR VEHICLE THEFT,10
2009,6,8,ROBBERY,9
2009,6,8,SEX ABUSE,1
2009,6,8,THEFT F/AUTO,9
2009,6,8,THEFT/OTHER,41
2009,6,9,ASSAULT W/DANGEROUS WEAPON,8
2009,6,9,BURGLARY,5
2009,6,9,MOTOR VEHICLE THEFT,11
2009,6,9,ROBBERY,12
2009,6,9,SEX ABUSE,1
2009,6,9,THEFT F/AUTO,15
2009,6,9,THEFT/OTHER,66
2009,6,10,ASSAULT W/DANGEROUS WEAPON,5
2009,6,10,BURGLARY,11
2009,6,10,HOMICIDE,1
2009,6,10,MOTOR VEHICLE THEFT,13
2009,6,10,ROBBERY,7
2009,6,10,THEFT F/AUTO,5
2009,6,10,THEFT/OTHER,34
2009,6,11,ASSAULT W/DANGEROUS WEAPON,7
2009,6,11,BURGLARY,14
2009,6,11,MOTOR VEHICLE THEFT,21
2009,6,11,ROBBERY,6
2009,6,11,THEFT F/AUTO,14
2009,6,11,THEFT/OTHER,29
2009,6,12,ASSAULT W/DANGEROUS WEAPON,6
2009,6,12,BURGLARY,7
2009,6,12,MOTOR VEHICLE THEFT,19
2009,6,12,ROBBERY,8
2009,6,12,THEFT F/AUTO,16
2009,6,12,THEFT/OTHER,27
2009,6,13,ASSAULT W/DANGEROUS WEAPON,15
2009,6,13,BURGLARY,9
2009,6,13,HOMICIDE,2
2009,6,13,MOTOR VEHICLE THEFT,16
2009,6,13,ROBBERY,16
2009,6,13,THEFT F/AUTO,9
2009,6,13,THEFT/OTHER,35
2009,6,14,ASSAULT W/DANGEROUS WEAPON,6
2009,6,14,BURGLARY,9
2009,6,14,HOMICIDE,2
2009,6,14,MOTOR VEHICLE THEFT,9
2009,6,14,ROBBERY,12
2009,6,14,SEX ABUSE,1
2009,6,14,THEFT F/AUTO,17
2009,6,14,THEFT/OTHER,26
2009,6,15,ASSAULT W/DANGEROUS WEAPON,3
2009,6,15,BURGLARY,8
2009,6,15,MOTOR VEHICLE THEFT,17
2009,6,15,ROBBERY,9
2009,6,15,THEFT F/AUTO,13
2009,6,15,THEFT/OTHER,52
2009,6,16,ASSAULT W/DANGEROUS WEAPON,13
2009,6,16,BURGLARY,11
2009,6,16,HOMICIDE,1
2009,6,16,MOTOR VEHICLE THEFT,18
2009,6,16,ROBBERY,7
2009,6,16,SEX ABUSE,1
2009,6,16,THEFT F/AUTO,13
2009,6,16,THEFT/OTHER,51
2009,6,17,ASSAULT W/DANGEROUS WEAPON,11
2009,6,17,BURGLARY,11
2009,6,17,MOTOR VEHICLE THEFT,15
2009,6,17,ROBBERY,9
2009,6,17,THEFT F/AUTO,8
2009,6,17,THEFT/OTHER,39
2009,6,18,ASSAULT W/DANGEROUS WEAPON,7
2009,6,18,BURGLARY,9
2009,6,18,MOTOR VEHICLE THEFT,11
2009,6,18,ROBBERY,12
2009,6,18,THEFT F/AUTO,13
2009,6,18,THEFT/OTHER,30
2009,6,19,ASSAULT W/DANGEROUS WEAPON,7
2009,6,19,BURGLARY,8
2009,6,19,MOTOR VEHICLE THEFT,15
2009,6,19,ROBBERY,6
2009,6,19,THEFT F/AUTO,13
2009,6,19,THEFT/OTHER,46
2009,6,20,ASSAULT W/DANGEROUS WEAPON,10
2009,6,20,BURGLARY,14
2009,6,20,MOTOR VEHICLE THEFT,24
2009,6,20,ROBBERY,12
2009,6,20,THEFT F/AUTO,15
2009,6,20,THEFT/OTHER,39
2009,6,21,ASSAULT W/DANGEROUS WEAPON,10
2009,6,21,BURGLARY,9
2009,6,21,MOTOR VEHICLE THEFT,12
2009,6,21,ROBBERY,7
2009,6,21,SEX ABUSE,3
2009,6,21,THEFT F/AUTO,11
2009,6,21,THEFT/OTHER,28
2009,6,22,ASSAULT W/DANGEROUS WEAPON,10
2009,6,22,BURGLARY,9
2009,6,22,MOTOR VEHICLE THEFT,20
2009,6,22,ROBBERY,12
2009,6,22,THEFT F/AUTO,9
2009,6,22,THEFT/OTHER,48
2009,6,23,ASSAULT W/DANGEROUS WEAPON,3
