year,month,day,metric,count
2017,1,1,ABANDONED M/V,1
2017,1,1,ANIMAL COMPLNT,2
2017,1,1,ASSAULT 3,3
2017,1,1,ASSLT-2-GUN,1
2017,1,1,BURG2-RES-NITE,1
2017,1,1,COMM TENSION;COMM-SERVICE,1
2017,1,1,CR MISCHIEF 3,4
2017,1,1,DIS-CONDUCT,5
2017,1,1,DISABLED PD VEHICLE,1
2017,1,1,EMOTIONALLY DISTURBED,1
2017,1,1,FT DRIVE PROP LANE,1
2017,1,1,HARRASSMENT,2
2017,1,1,INTFERING W PO,2
2017,1,1,LARC3 SHOPLIFT,1
2017,1,1,LARC3-FROM M/V,1
2017,1,1,LARC3-M/V PART,3
2017,1,1,LARC3-PERSON $51-250,1
2017,1,1,LARC4 SHOPLIFT,5
2017,1,1,LARC4-BUILDING,1
2017,1,1,LARC4-FROM M/V,1
2017,1,1,LARC4-M/V PART-STO-PLATE,1
2017,1,1,LOST/STOLEN PROP,1
2017,1,1,NON-INV ACC / SETTLED,1
2017,1,1,OP UNREG M/V,1
2017,1,1,PANHANDLING,1
2017,1,1,PARKING VIOLATION,3
2017,1,1,PERS INJ ACC,2
2017,1,1,PROP DAM ACC,8
2017,1,1,PUBLIC DRINKING,1
2017,1,1,RADIO SIGNAL,2
2017,1,1,RISK OF INJURY,1
2017,1,1,ROBBERY-GUN *STREET*,1
2017,1,1,SUDDEN DEATH,1
2017,1,1,WANTED OUTSIDE,2
2017,1,2,ABANDONED M/V,3
2017,1,2,ANIMAL COMPLNT,5
2017,1,2,ASSAULT 3,2
2017,1,2,BREACH-PEACE,5
2017,1,2,BURG2-RES-NITE,1
2017,1,2,BURG3-RES-DAY,1
2017,1,2,COMM TENSION;COMM-SERVICE,4
2017,1,2,CONTEMPT COURT/PROT-ORD,1
2017,1,2,CR MISCHIEF 3,5
2017,1,2,DIS-CONDUCT,3
2017,1,2,EMOTIONALLY DISTURBED,3
2017,1,2,FIRE-OTHER IN APT,1
2017,1,2,FIRE-RES-OWN/LOCC,1
2017,1,2,FOUND PROPERTY,1
2017,1,2,LARC2-FROM M/V,1
2017,1,2,LARC2-M/V PART,1
2017,1,2,LARC3-BUILDING,1
2017,1,2,LARC3-PERSON $251-500,1
2017,1,2,LARC4 SHOPLIFT,5
2017,1,2,LARC4-BUILDING,1
2017,1,2,LARC4-M/V PART-STO-PLATE,2
2017,1,2,LOST/STOLEN PROP,1
2017,1,2,M/V-THEFT-AUTO,2
2017,1,2,MISC WANTS,2
2017,1,2,MISSING PERS,3
2017,1,2,PARKING VIOLATION,9
2017,1,2,PER INJ ACC,2
2017,1,2,PERS INJ ACC,8
2017,1,2,PROP DAM ACC,18
2017,1,2,RADIO SIGNAL,1
2017,1,2,ROBBERY-HANDS *STREET*,1
2017,1,2,ROBBERY-KNIFE *GAS ST*,1
