year,month,day,metric,count
2012,1,1,Assault,51
2012,1,1,Burglary,51
2012,1,1,Homicide,51
2012,1,1,Larceny-Theft,51
2012,1,1,Motor Vehicle Theft,51
2012,1,1,Rape,51
2012,1,1,Robbery,51
2012,2,1,Assault,51
2012,2,1,Burglary,51
2012,2,1,Homicide,51
2012,2,1,Larceny-Theft,51
2012,2,1,Motor Vehicle Theft,51
2012,2,1,Rape,51
2012,2,1,Robbery,51
2012,3,1,Assault,51
2012,3,1,Burglary,51
2012,3,1,Homicide,51
2012,3,1,Larceny-Theft,51
2012,3,1,Motor Vehicle Theft,51
2012,3,1,Rape,51
2012,3,1,Robbery,51
2012,4,1,Assault,51
2012,4,1,Burglary,51
2012,4,1,Homicide,51
2012,4,1,Larceny-Theft,51
2012,4,1,Motor Vehicle Theft,51
2012,4,1,Rape,51
2012,4,1,Robbery,51
2012,5,1,Assault,51
2012,5,1,Burglary,51
2012,5,1,Homicide,51
2012,5,1,Larceny-Theft,51
2012,5,1,Motor Vehicle Theft,51
2012,5,1,Rape,51
2012,5,1,Robbery,51
2012,6,1,Assault,51
2012,6,1,Burglary,51
2012,6,1,Homicide,51
2012,6,1,Larceny-Theft,51
2012,6,1,Motor Vehicle Theft,51
2012,6,1,Rape,51
2012,6,1,Robbery,51
2012,7,1,Assault,51
2012,7,1,Burglary,51
2012,7,1,Homicide,51
2012,7,1,Larceny-Theft,51
2012,7,1,Motor Vehicle Theft,51
2012,7,1,Rape,51
2012,7,1,Robbery,51
2012,8,1,Assault,51
2012,8,1,Burglary,51
2012,8,1,Homicide,51
2012,8,1,Larceny-Theft,51
2012,8,1,Motor Vehicle Theft,51
2012,8,1,Rape,51
2012,8,1,Robbery,51
2012,9,1,Assault,51
2012,9,1,Burglary,51
2012,9,1,Homicide,51
2012,9,1,Larceny-Theft,51
2012,9,1,Motor Vehicle Theft,51
2012,9,1,Rape,51
2012,9,1,Robbery,51
2012,10,1,Assault,51
2012,10,1,Burglary,51
2012,10,1,Homicide,51
2012,10,1,Larceny-Theft,51
2012,10,1,Motor Vehicle Theft,51
2012,10,1,Rape,51
2012,10,1,Robbery,51
2012,11,1,Assault,51
2012,11,1,Burglary,51
2012,11,1,Homicide,51
2012,11,1,Larceny-Theft,51
2012,11,1,Motor Vehicle Theft,51
2012,11,1,Rape,51
2012,11,1,Robbery,51
2012,12,1,Assault,51
2012,12,1,Burglary,51
2012,12,1,Homicide,51
2012,12,1,Larceny-Theft,51
2012,12,1,Motor Vehicle Theft,51
2012,12,1,Rape,51
2012,12,1,Robbery,51
